sno,title,content,date,author,rating,product_asin,url
138,4.0 out of 5 stars Refreshing and Effective Body Care Kit,"The Truly Beauty Full Body Skin Care Kit is a refreshing addition to my skincare routine. The body exfoliator included in the kit is particularly effective. It gently buffs away dead skin cells, leaving my skin feeling smooth and rejuvenated. The formula is gentle enough for regular use. While I'm impressed with the overall quality and effectiveness of the products, I docked one star because I found the scent of some products to be a bit overpowering. However, this is a minor issue and doesn't take away significantly from the overall experience. Overall, the Truly Beauty Full Body Skin Care Kit is a worthwhile investment for anyone looking to elevate their body care routine with vegan and effective products. Read more",09 Apr 2024,Brooke Pitman,4.0,B09XTJZV3H,"https://www.amazon.com/Truly-Bestsellers-exfoliator-products-exfoliating/dp/B09XTJZV3H/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
139,5.0 out of 5 stars Don’t bother with stressing over reviews.,"This product is great! I got the bundle. Everything came in tact, everything was filled correctly. And everything works great. The only thing is the unicorn fruit was a little dull in color , but it still has the same feel, and works just as good! Would highly recommend this product. Read more",21 Jan 2024,Angelina peterson,5.0,B09XTJZV3H,"https://www.amazon.com/Truly-Bestsellers-exfoliator-products-exfoliating/dp/B09XTJZV3H/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
140,5.0 out of 5 stars Gives the smoothest shave,I love this set for pampering yourself. Your skin is so smooth and soft and smells great too! Read more,28 Apr 2024,Kristi Z.,5.0,B09XTJZV3H,"https://www.amazon.com/Truly-Bestsellers-exfoliator-products-exfoliating/dp/B09XTJZV3H/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
141,3.0 out of 5 stars Its ok,"I like the product itself, not the packaging. One of my bottles came in completely broken, the other one leaked everywhere. Read more",14 Aug 2024,maddison,3.0,B09XTJZV3H,"https://www.amazon.com/Truly-Bestsellers-exfoliator-products-exfoliating/dp/B09XTJZV3H/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
142,5.0 out of 5 stars Love Love,"I love the CeraVe Hydrating Facial Cleanser! It is very gentle and perfect for my sensitive skin. It cleans my face without making it feel dry or tight. The cleanser has ceramides and hyaluronic acid, which help keep my skin soft and hydrated. I use it every day, and my skin feels clean and fresh. It is also affordable and easy to find in stores. I highly recommend it to anyone looking for a good facial cleanser. Read more",09 Oct 2024,Ghadah,5.0,B07RL88DD2,"https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B07RL88DD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
143,5.0 out of 5 stars A Game-Changer for Hydrated and Clean Skin!,"This cleanser is amazing for keeping my skin both clean and hydrated. The formula is incredibly gentle and doesn’t leave my face feeling dry or stripped, which is a common issue with many other cleansers. It has a nice, creamy texture that lathers well and effectively removes dirt and makeup without irritating my sensitive skin. What I love most is that it contains ceramides and hyaluronic acid, which really help to maintain my skin’s natural moisture balance. My face feels soft and refreshed after every use. The large bottle also makes it great value for money. Overall, the CeraVe Hydrating Facial Cleanser is a must-have for anyone looking for a hydrating, effective, and gentle facial cleanser. It has quickly become a staple in my skincare routine. Highly recommended! Read more",29 Aug 2024,Victor J.,5.0,B07RL88DD2,"https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B07RL88DD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
144,5.0 out of 5 stars Great daily cleanser,"This cleanser is a fantastic option for anyone, especially those with dry or sensitive skin. This cleanser does a great job without leaving your skin feeling tight or stripped. The creamy texture is soothing and feels gentle as you wash your face. I usually use it at the beginning of my shower and rinse it off then. I like that this cleanser includes essential ceramides and hyaluronic acid. These ingredients work together to help maintain your skin’s moisture barrier and keep your skin hydrated throughout the day. Plus, it’s fragrance-free so it won’t irritate sensitive skin. The convenient pump design makes it easy to dispense just the right amount, so there’s no waste. Overall, this cleanser is a reliable and effective choice that fits seamlessly into any skincare routine. If you’re looking for a cleanser that cleans well without drying you out, this one is worth trying! Read more",01 Nov 2024,Mai,5.0,B07RL88DD2,"https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B07RL88DD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
145,5.0 out of 5 stars Skincare Staple For a Reason,"I keep coming back to this unassuming cleanser every time my skin gets the winter blues. For reference: I have oily, combination, with dry patches (overusing tretinoin 0.1) skin and I love heavy skincare during cold days that you can actually feel on your skin like a fuzzy blanket vs the jelly texture creams that soak into my skin and don’t add extra moisture and protection to the dermis. So I use Embryolisse lait crème concentre and about 3 years ago tried this cleanser as I felt that skin was getting more mature (32) and less oily, add all the torture and assault I’ve put it through the years of peelings, scrubs, masks, questionable treatments and recently tretinoin, so I started switching to gentler products, taking a page from French skincare routine, the gentler and simpler—the better. I randomly picked this cleanser because it’s one of the top dermatologist-recommended cleansers for sensitive skin. I tried it for a few days and I HATED it, it has no suds, no lather, no squeaky feeling. So I did with it what I did with other hated products—I put it onto the corner of my bathtub, behind the shower curtain, where all of my unused or hated product went, before eventually, going into the trash can. But, after a year or so I decided to give it another try after seeing the outpouring love for the product from YouTube derms. And I decided to actually give it a try. Because you know, your skin goes through cycles and every cycle (skin cell turnover) is about 3 weeks, so when starting a new product give it a few weeks to work unless you have allergic reaction, you should stop immediately. After trying a few weeks I loved it, my skin got used to it and while using tretinoin and light peeling treatments my skin never felt better. It would get very oily at first but my glands eventually adjusted and produced less sebum. My skin felt so clean and soft, no need to jump out of shower to slab cream on my face before it fully dries and feels like Sahara Desert. It really adds that extra layer of moisture and protection to your skin that I know my skin can use during the colder months. I never had any breakouts while using it or irritations. It soothes my tret abused skin and heals it overnight. The only thing about this product you should remember, it doesn’t remove makeup, I use doable-cleansing always so it doesn’t bother me. I usually use a cleansing oil, then wash it off, pat a little dry so I can work this cleansing cream throughly and it feels heavenly. I’m used to it now not lathering and I’m fine with it. You can massage you face while you’re cleaning it and give yourself a mini spa treatment, it’s worthwhile and never will irritate your skin. I’m a convert believer! Read more",09 Nov 2023,Z Customer,5.0,B07RL88DD2,"https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B07RL88DD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
146,4.0 out of 5 stars Gentle Cleanser with a Unique Hyrdrating Residue,"The CeraVe Hydrating Facial Cleanser is an excellent choice for those with dry or sensitive skin. It effectively cleanses without stripping the skin of its natural oils, leaving the skin feeling soft and hydrated. However, it does leave a lotion-like residue that can take some getting used to. It's a bit tricky to know when the cleanser is fully washed off, and the hydrating residue might not be for everyone. Still, it's a gentle and effective cleanser that does it's job without irritating the skin. Read more",27 Aug 2024,Brandon,4.0,B07RL88DD2,"https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B07RL88DD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
147,5.0 out of 5 stars Good facial cleanser,"This Cerave facial cleanser has helped my dry skin. It cleans without making your face feel dry. I like the texture and thickness. I feel it is very effective, has a pleasant scent, and is a good value. I do not wear makeup. Read more",24 Oct 2024,Jan V,5.0,B07RL88DD2,"https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B07RL88DD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
148,5.0 out of 5 stars “Gentle and Hydrating - Perfect for Sensitive Skin!”,"I’ve been using the CeraVe Hydrating Cleanser for a few months now, and it’s become a staple in my skincare routine. My skin is both sensitive and prone to dryness, and this cleanser has made a noticeable difference. It’s super gentle, doesn’t strip my skin, and leaves it feeling clean and moisturized without any tightness. The formula is also fragrance-free, which is perfect for anyone with sensitivities. I highly recommend it to anyone looking for a cleanser that keeps the skin hydrated and soft all day! Read more",25 Oct 2024,Carlos,5.0,B07RL88DD2,"https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B07RL88DD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
149,5.0 out of 5 stars Light and gets the job done,"Really like this cleanser as it’s light and smooth, leaves my skin soft and clean. Lightly scented. Big bottle lasts awhile as you only need a small amount to wash your face. Comes highly recommended by my primary and derm - and the price is great. Who needs expensive fancy schmancy face washes when this goes the job just as well. Read more",23 Oct 2024,jade999a,5.0,B07RL88DD2,"https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B07RL88DD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
150,,"Me gustó esta presentación gigante, es más práctico que comprar varios envases pequeños. Además, el dispensador arroja la cantidad precisa que se requiere para cubrir toda la cara. El jabón es muy gentil y se siente como crema hidratante sobre el rostro, sin hacer tanta espuma. Definitivamente NO es para personas con el rostro mixto a graso, porque no será suficiente para limpiar mucha oleosidad. Personas con rostro normal o seco, este producto es maravilloso para ustedes y hace muy bien su trabajo! Volvería a comprarlo. Read more",19 May 2022,Oscar☺︎,,B07RL88DD2,"https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B07RL88DD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
151,,Amazing for dry skin Read more,04 Nov 2024,Amna Anwaar,,B07RL88DD2,"https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B07RL88DD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
152,,ممتاز وانصح به Read more,21 Oct 2024,Ali Ahmed,,B07RL88DD2,"https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B07RL88DD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
153,,Worth purchasing Read more,15 Oct 2024,Chantelle,,B07RL88DD2,"https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B07RL88DD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
154,,"Die CeraVe Feuchtigkeitsspendende Gesichtsreinigung ist einfach fantastisch! 🌊 Sie reinigt sanft, ohne die Haut auszutrocknen, und hinterlässt ein angenehmes, frisches Gefühl. Die Formel mit essenziellen Ceramiden und Hyaluronsäure pflegt die Haut intensiv und eignet sich perfekt für empfindliche Hauttypen. Fazit: Eine klare Empfehlung für alle, die auf der Suche nach einer milden und effektiven Reinigung sind! 🧴 #CeraVe #Gesichtsreinigung #Hautpflege Read more",13 Oct 2024,Maximilian,,B07RL88DD2,"https://www.amazon.com/CeraVe-Hydrating-Facial-Cleanser-Fragrance/dp/B07RL88DD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
155,5.0 out of 5 stars Love this,Great packaging Read more,08 Nov 2024,penny Groves,5.0,B09VJKPLXF,"https://www.amazon.com/Natura-Collection-Replenishing-Products-Brazilian/dp/B09VJKPLXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
156,5.0 out of 5 stars Excelente,Read more,25 Sep 2024,Excelente 😍,5.0,B09VJKPLXF,"https://www.amazon.com/Natura-Collection-Replenishing-Products-Brazilian/dp/B09VJKPLXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
157,"5.0 out of 5 stars Great Product, Terrible Shipping Care *Updated*","Natura is great and this scent is my favorite, so I was excited to give this set as a gift, but the package must have been thrown around because the gift box is no longer usable. *Updating this review after quick response from natura. They reached out apologizing for the damaged box and offered a refund for my trouble. Great customer service! I do want to say how much I absolutely love this product. I use my previously purchased hand cream daily and recommend it to everyone. It’s non-greasy, leaves your skin feeling very soft and smells AMAZING. Read more",09 May 2023,Madeline,5.0,B09VJKPLXF,"https://www.amazon.com/Natura-Collection-Replenishing-Products-Brazilian/dp/B09VJKPLXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
158,5.0 out of 5 stars Love this box,"A pesar de que se equivocaron en el producto porque pedí açaí y me llego otro , no fue demasiada molestia ya que todos los productos huelen delicioso además me enviaron 2 extra skincare products Read more",19 Apr 2024,Fox,5.0,B09VJKPLXF,"https://www.amazon.com/Natura-Collection-Replenishing-Products-Brazilian/dp/B09VJKPLXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
159,4.0 out of 5 stars they can change products,"I like the natural one, the kit came with 1 very small chromos instead of the hand cream, they could put the hand cream with another essence.  chromos is very small and much less quantity. Read more",25 Dec 2023,Luana,4.0,B09VJKPLXF,"https://www.amazon.com/Natura-Collection-Replenishing-Products-Brazilian/dp/B09VJKPLXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
160,2.0 out of 5 stars Received the wrong item.Packing in bad condition,"Updated: not only got the wrong scent, tucuma instead of açaí, the containers looked old and dusty/moldy. I was completely embarrassed when my boss opened the box. I love natura products and had to purchase at Amazon since the naturabrasil.com website was down. This item is gift and certainly the packaging is not crisp and new like my purchases from the natura site directly. Disappointed. Read more",08 Mar 2024,Anna E.,2.0,B09VJKPLXF,"https://www.amazon.com/Natura-Collection-Replenishing-Products-Brazilian/dp/B09VJKPLXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
161,5.0 out of 5 stars One of my favorite scents,I love this brand and this is one of my favorite scents. Not too sweet and neither is too fresh scents. It’s a warm nice smell perfect for winter and fall. The lotions are one of the best and it does wonders for your skin. Read more,23 Oct 2023,Barbara Tamires da Silveira,5.0,B09VJKPLXF,"https://www.amazon.com/Natura-Collection-Replenishing-Products-Brazilian/dp/B09VJKPLXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
162,5.0 out of 5 stars Amazing,"Incredible smell, I got 2 extra  products for skin care in my box !  Really happy Read more",23 Nov 2023,alessandra batista,5.0,B09VJKPLXF,"https://www.amazon.com/Natura-Collection-Replenishing-Products-Brazilian/dp/B09VJKPLXF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
163,5.0 out of 5 stars Helps jazz up my air dry curls,"I have naturally wavy/curly hair that can go frizzy without product. This is a nice addition to my air dry routine. Pump, scrunch, and air dry- good to go! I get volume and definition. This product does NOT gunk up my hair or scalp. Smells nice too! Read more",09 Oct 2024,Jamie,5.0,B0DBJ6THTT,"https://www.amazon.com/Rahua-Texture-Nourishing-Plant-Based-Ingredients/dp/B0DBJ6THTT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
164,4.0 out of 5 stars Great for fine hair,"This is a nice, light mousse that gives incredible volume and control. My hair looks so nice when I use this. It's shiny and full and my style holds. The only issue I have is that throughout the day, I start to notice the residue that it leaves and it makes me want to wash my hair. If you're used to having product in your hair, then you will love this mousse. I'm just not used to using any products. Read more",03 Oct 2024,Amy,4.0,B0DBJ6THTT,"https://www.amazon.com/Rahua-Texture-Nourishing-Plant-Based-Ingredients/dp/B0DBJ6THTT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
165,3.0 out of 5 stars It's okay...,"This has good ingredients but is lacking in results. Definitely not what I expected from a mousse, doesn't give much volume. $38 seems steep for what it offers. Read more",06 Oct 2024,TM,3.0,B0DBJ6THTT,"https://www.amazon.com/Rahua-Texture-Nourishing-Plant-Based-Ingredients/dp/B0DBJ6THTT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
166,2.0 out of 5 stars Not enough volume,"Ok, so I'm a child of the 80's so I know mousse and big hair. This mousse is not thick enough to provide a lot of volume. It's more foamy than the big, whipped clouds of mousse that create volume. To be fair, I've tried many, many brands of mousse and there is only one store brand available nowadays that actually makes and holds volume. The good things about this mousse is that it comes in a glass bottle, has a pump, and that pump has a plastic piece you can use to lock the pump. The mousse smells like grass (the kind you mow, not maryjane lol) which isn't totally unpleasant. The product doesn't give my hair enough volume to recommend. Read more",04 Sep 2024,P. Warner,2.0,B0DBJ6THTT,"https://www.amazon.com/Rahua-Texture-Nourishing-Plant-Based-Ingredients/dp/B0DBJ6THTT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
167,"5.0 out of 5 stars A little lift, a lot of soothing",This mousse provides a little volume and a lot of soothing. I love that this has aloe in it. My scalp feels calm after using this. It comes out in a nice foam that spreads easily into my hair and scalp. My hair still feels soft when it dries and has a little bit of lift. I like it a lot. Read more,08 Sep 2024,Nicky,5.0,B0DBJ6THTT,"https://www.amazon.com/Rahua-Texture-Nourishing-Plant-Based-Ingredients/dp/B0DBJ6THTT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
168,1.0 out of 5 stars Looked used/not sealed,"I was disappointed in this Rahua Aloe Very Hair Mousse.  The picture I posted is exactly how the product was received.  No kind of safety seal or wrap.  The bottle also looks used or spilled as the top is dirty and there was product missing.  The bottle also has specks of...dirt...or something on it.  Bit of a unique scent. Smelled a little like cucumbers. For a mousse, this seemed a little watery to me.  I can't really comment on how well it held up in my hair as I did not want to use a product that was potentially already used.  The current price point had me expecting a lot more Read more",20 Aug 2024,Erin,1.0,B0DBJ6THTT,"https://www.amazon.com/Rahua-Texture-Nourishing-Plant-Based-Ingredients/dp/B0DBJ6THTT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
169,"4.0 out of 5 stars Good for my texture, mildly volumizing","The media could not be loaded. This mousse is practically unscented. Apparently, the formula contains all natural ingredients ""all grown in the rain forest"", not sure how would that be related to the effectiveness or quality of it... I love that it comes in a glass bottle and I can see the content, and the dispenser pump works ok. For a palm full dose I would need like 4 to 5 pumps, because the foam is not very thick. However, this product is not sticky at all, and it is super easy to spread. Since the instructions for this product are so laconic, I decided to try it in two different ways: for a natural air dry look, and for a bouncy blowout. Keep in mind, I have no idea about what level of hold is expected for the volume, and even less info about heat protection. Note: mine is long, medium coarse/wavy hair. Here's what I did: For the air dry look: used in combination with a spray leave-in conditioner only, I wanted to keep it as lightweight as possible. Results: I noticed that the mousse enhanced my natural wavy texture and left no residual stickiness. My hair was as soft as if I hadn't used anything on it. But, on the other hand, it didn't make any difference at all on the volume, and I saw no effect on the shine or frizz. I concluded that this is not my best choice for my natural look. For the blowout look: I used it in combination with a leave-in conditioner (this time I used one with UV and Heat protection) and a blowout cream. My tool: I chose a 2in1 volumizer hot air brush. Results: there was a mild increased volume towards the front and crown sections, barely noticeable today, after 24 hours post styling. Again, not much difference in the shine, compared to not using the mousse. I am sure my results could be affected by my technique and the weight of my very long hair. Maybe I could have seen more texture if I used a diffuser for curls; or maybe I should try this product with traditional rollers. Perhaps this lightweight formula will be better for people with very thin or short hair. I hope my experiment helps others as reference. Read more",30 Aug 2024,YR,4.0,B0DBJ6THTT,"https://www.amazon.com/Rahua-Texture-Nourishing-Plant-Based-Ingredients/dp/B0DBJ6THTT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
170,5.0 out of 5 stars flexible hold,this mousse is very lightweight and gives a very nice hold which is still flexible Read more,22 Sep 2024,Rira,5.0,B0DBJ6THTT,"https://www.amazon.com/Rahua-Texture-Nourishing-Plant-Based-Ingredients/dp/B0DBJ6THTT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
171,5.0 out of 5 stars Loving it!,"I've been using these products for about 2 weeks and my hair actually feels soft, curls better and a lot lot less hair loss so far. I have well water and my hair and color are not a big fan. Definitely recommend!! Read more",31 Oct 2024,Tonya Cotton,5.0,B092VZ9DV9,"https://www.amazon.com/Moerie-Mineral-Shampoo-Conditioner-Spray/dp/B092VZ9DV9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
172,5.0 out of 5 stars Great hair,Hair feels like silk. Less hair comes out on brush. Read more,12 Nov 2024,Eileen,5.0,B092VZ9DV9,"https://www.amazon.com/Moerie-Mineral-Shampoo-Conditioner-Spray/dp/B092VZ9DV9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
173,4.0 out of 5 stars Waiting patiently,"Still waiting for it to work. I’ve only used it for two weeks now. Hair is still falling out, still the same length no growth yet, so waiting. Read more",23 May 2024,Countryqueen74,4.0,B092VZ9DV9,"https://www.amazon.com/Moerie-Mineral-Shampoo-Conditioner-Spray/dp/B092VZ9DV9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
174,3.0 out of 5 stars Good for the price,I like the shampoo and conditioner. It doesn’t feel heavy on my hair. I have a lot of fine hair so some products make my hair feel heavy after I use it. I have not seen much growth as they claim and I’ve been using this for about 6 months or more. Read more,22 Oct 2024,Kristina Ryan,3.0,B092VZ9DV9,"https://www.amazon.com/Moerie-Mineral-Shampoo-Conditioner-Spray/dp/B092VZ9DV9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
175,5.0 out of 5 stars Great experience,Absolutely in love with this product. Read more,17 Oct 2024,DesertRat,5.0,B092VZ9DV9,"https://www.amazon.com/Moerie-Mineral-Shampoo-Conditioner-Spray/dp/B092VZ9DV9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
176,1.0 out of 5 stars DO NOT BUY!! YOUR HAIR WILL FALL OUT,"Do not buy this product! The hair that the company claims will grow will all be on the floor of your shower. I shampoo and I had lost more hair than normal. The shampoo does not foam. The conditioner doesn’t make your hair feel smooth. I also used the spray after the shower. I blow dried my hair as normal and something was not right about my hair. It felt like straw. Not smooth and sleek like my normal shampoo and conditioner. I didn’t read the one star reviews prior to purchase. Shame on me. However after seeing others describe hair loss I went back to the shower, washed my hair again with my normal shampoo and conditioner. I don’t want any of these products in my hair ever again. You will be wasting money if you buy this and not only will your money be gone…… your hair will be too. Read more",14 Oct 2023,EE,1.0,B092VZ9DV9,"https://www.amazon.com/Moerie-Mineral-Shampoo-Conditioner-Spray/dp/B092VZ9DV9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
177,5.0 out of 5 stars My stylist recommended and results,"The picture is over a course of 8 months of continuous usage of these products and obviously regular hair appointments to keep up with the horrible splits ends I had when I first started with my stylist. She immediately recommended me this product since I am a suffer of PCOS which caused my hair to fallout a lot and thin. My hair now feels more thicker, more healthy, soft and now I barely lose hair. My hair now in its natural state (I’m curly headed) actually passes my shoulders now after years of it not growing! I’m thankful for my stylist for putting me on this and for products like this to exist! Read more",26 Mar 2024,Jacelyne,5.0,B092VZ9DV9,"https://www.amazon.com/Moerie-Mineral-Shampoo-Conditioner-Spray/dp/B092VZ9DV9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
178,5.0 out of 5 stars Works as advertised,This by far has been the best hair product. I have tried many and this one not only helps growth of hair but also helps the damage to hair. This will be my forever hair product Read more,15 May 2024,Barb,5.0,B092VZ9DV9,"https://www.amazon.com/Moerie-Mineral-Shampoo-Conditioner-Spray/dp/B092VZ9DV9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
179,,"Perfekt! Shampoo und Spray haben einen tollen Duft. Erfrischend. Ich hab seitdem ich es nehme weniger Haarausfall und meine Haare wachsen schneller. Sie sind auch kräftiger. Der Preis ist hoch, aber so ein Produkt hatte ich noch nie. Read more",19 May 2024,Amazon Kunde,,B092VZ9DV9,"https://www.amazon.com/Moerie-Mineral-Shampoo-Conditioner-Spray/dp/B092VZ9DV9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
180,,"L'ho usato solo tre volte , ma i cappelli sono lucidi e moridi lo consiglio Read more",12 Dec 2023,Elena R.,,B092VZ9DV9,"https://www.amazon.com/Moerie-Mineral-Shampoo-Conditioner-Spray/dp/B092VZ9DV9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
181,,"The Shampoo and Conditioner with the hair growth spray is good, but sadly the price is way overpriced for what you actually get. Several washes for over £60 is ridiculous. I will not be buying the set again, as far too expensive in my opinion. Read more",23 Dec 2022,Nathalie,,B092VZ9DV9,"https://www.amazon.com/Moerie-Mineral-Shampoo-Conditioner-Spray/dp/B092VZ9DV9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
182,,"Anfangs fühlte sich das Haar nach dem Shampoonieren tatsächlich ungewohnt an. Vergleichbar wie nach einer Verwendung mit tiefenreinigendem Shampoo, verschwindet aber nach der Verwendung mit dem Conditoner wieder. Ich nutze es seit Ende Juni, zwischenzeitlich hatte ich noch mal gewechselt, um Restbestände anderer Marken aufzubrauchen. Mein Haar fühlt sich aber seit der Verwendung mit Moerie wesentlich gesünder an. Es glänzt auch schön. Ich bin zufrieden. Was das Haarwachstum betrifft: kann sein, dass das Haar dadurch etwas schneller in den vier Monaten gewachsen ist. Ich war in dem Zeitraum nicht mehr beim Friseur. Read more",01 Nov 2024,Muecke90,,B092VZ9DV9,"https://www.amazon.com/Moerie-Mineral-Shampoo-Conditioner-Spray/dp/B092VZ9DV9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
183,,"Ich habe die Produkte jeden Tag der Reihe nach verwendet. Zum Schampoo: Ja ich kann 100% bestätigen, was viele andere Nutzer schreiben: Es macht die Haare beim Waschen sehr strohig, was sich unangenehm anfühlt. Ohne Conditioner hat man keine Chance sich ohne Widerstand mit den Händen durch die nassen Haare zu fahren. Der Geruch von den Produkten ist leicht zitronig, was mich nicht gestört hat -da dezent. Ich habe das Spray welches den Haarwuchs boosten soll auch immer angewendet und muss sagen, für diesen extrem teuren Preis ist das Ergebnis echt eine richtig fette Enttäuschung. Bitte liebe Kundinnen und Kunden, seid klüger als ich und lasst euch nicht vom Marketing der Firma einfangen. Es lohnt sich nicht und ich würde es niemals weiter empfehlen. Echt schade, ich hatte gehofft dieses Produkt hält was es verspricht. Read more",26 Nov 2022,User 12345,,B092VZ9DV9,"https://www.amazon.com/Moerie-Mineral-Shampoo-Conditioner-Spray/dp/B092VZ9DV9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
184,5.0 out of 5 stars LOVE,"I absolutely love Raw Sugar products. I was already using their body wash then decided to try their hair products. The shampoo is moisturizing, (I have color treated/highlighted hair) smells great, and leaves my hair feeling so clean. The conditioner is great, making my hair easy to comb through when wet. I use the hair mask weekly and it is AMAZING. I also love the Multi Miracle spray. I use just a bit of it before blow drying to protect my hair from the heat. I am so happy I found these products! Not only are they fantastic, they are also very reasonably priced. Read more",04 Nov 2024,Sherri G.,5.0,B0BXV4N9Y2,"https://www.amazon.com/Moisture-Smoothie-Conditioner-Nourishes-Formulated/dp/B0BXV4N9Y2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
185,5.0 out of 5 stars Excelente,"Deja el cabello suave, hidratado, con textura. Lo vuelvo a comprar Read more",06 Nov 2024,Evelyn,5.0,B0BXV4N9Y2,"https://www.amazon.com/Moisture-Smoothie-Conditioner-Nourishes-Formulated/dp/B0BXV4N9Y2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
